Bank,Currency,Snapshot_Timestamp,Snapshot_Date,Date,Rate_Date,Published_At,TT_Buy,Source_URL,Raw_Data_Row
State Bank of India,AED,20251113211204,2025-11-13,2025-11-13,2025-11-13,9:30 AM,23.55,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '23.55', '24.76', '23.53', '24.81', '23.53', '24.81', '22.9', '25.15']"
State Bank of India,USD,20251113211204,2025-11-13,2025-11-13,2025-11-13,9:30 AM,88.25,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '88.25', '89.1', '88.18', '89.27', '88.18', '89.27', '87.15', '89.6']"
State Bank of India,USD,20251119061935,2025-11-19,2025-11-19,2025-11-19,9:30 AM,88.2,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '88.2', '89.05', '88.13', '89.22', '88.13', '89.22', '87.1', '89.55']"
State Bank of India,GBP,20251119061935,2025-11-19,2025-11-19,2025-11-19,9:30 AM,115.09,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '115.09', '117.81', '115', '118.04', '115', '118.04', '113.35', '119']"
State Bank of India,EUR,20251119061935,2025-11-19,2025-11-19,2025-11-19,9:30 AM,101.33,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '101.33', '103.92', '101.25', '104.12', '101.25', '104.12', '99.8', '104.5']"
State Bank of India,AED,20251119061935,2025-11-19,2025-11-19,2025-11-19,9:30 AM,23.54,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '23.54', '24.75', '23.52', '24.8', '23.52', '24.8', '22.9', '25.15']"
State Bank of India,AED,20260520014416,2026-05-20,2026-05-19,2026-05-19,2:49 PM,25.65,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.65', '26.95', '25.63', '26.99', '25.63', '26.99', '24.95', '27.35']"
State Bank of India,USD,20260520014416,2026-05-20,2026-05-19,2026-05-19,2:49 PM,96.1,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '96.1', '96.95', '96.03', '97.12', '96.03', '97.12', '94.9', '97.5']"
State Bank of India,GBP,20260520014416,2026-05-20,2026-05-19,2026-05-19,2:49 PM,127.8,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '127.8', '130.7', '127.72', '130.92', '127.72', '130.92', '125.9', '132']"
State Bank of India,EUR,20260520014416,2026-05-20,2026-05-19,2026-05-19,2:49 PM,110.8,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '110.8', '113.51', '110.69', '113.71', '110.69', '113.71', '109.1', '114.15']"
State Bank of India,GBP,20260524071743,2026-05-24,2026-05-22,2026-05-22,1:09 PM,127.3,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '127.3', '130.15', '127.18', '130.38', '127.18', '130.38', '125.4', '131.45']"
State Bank of India,EUR,20260524071743,2026-05-24,2026-05-22,2026-05-22,1:09 PM,109.9,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '109.9', '112.64', '109.85', '112.84', '109.85', '112.84', '108.3', '113.25']"
State Bank of India,AED,20260524071743,2026-05-24,2026-05-22,2026-05-22,1:09 PM,25.47,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.47', '26.76', '25.46', '26.81', '25.46', '26.81', '24.75', '27.15']"
State Bank of India,USD,20260524071743,2026-05-24,2026-05-22,2026-05-22,1:09 PM,95.45,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.45', '96.3', '95.38', '96.47', '95.38', '96.47', '94.25', '96.85']"
State Bank of India,USD,20260527064546,2026-05-27,2026-05-27,2026-05-27,9:08 AM,95.35,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.35', '96.2', '95.28', '96.37', '95.28', '96.37', '94.15', '96.75']"
State Bank of India,AED,20260527064546,2026-05-27,2026-05-27,2026-05-27,9:08 AM,25.45,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.45', '26.74', '25.43', '26.78', '25.43', '26.78', '24.75', '27.15']"
State Bank of India,GBP,20260527064546,2026-05-27,2026-05-27,2026-05-27,9:08 AM,127.4,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '127.4', '130.31', '127.34', '130.54', '127.34', '130.54', '125.5', '131.6']"
State Bank of India,EUR,20260527064546,2026-05-27,2026-05-27,2026-05-27,9:08 AM,110.1,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '110.1', '112.84', '110.04', '113.04', '110.04', '113.04', '108.5', '113.45']"
State Bank of India,USD,20260714123149,2026-07-14,2026-07-14,2026-07-14,12:30 PM,95.7,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.7', '96.55', '95.63', '96.72', '95.63', '96.72', '94.5', '97.1']"
State Bank of India,USD,live-20260729000330,2026-07-29,2026-07-28,2026-07-28,9:13 AM,95.34,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.34', '96.19', '95.27', '96.36', '95.27', '96.36', '94.15', '96.7']"
State Bank of India,USD,live-20260729062150,2026-07-29,2026-07-29,2026-07-29,9:09 AM,95.3,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.3', '96.15', '95.23', '96.32', '95.23', '96.32', '94.1', '96.7']"
State Bank of India,USD,live-20260730061245,2026-07-30,2026-07-30,2026-07-30,9:09 AM,95.2,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.2', '96.05', '95.13', '96.22', '95.13', '96.22', '94', '96.6']"
State Bank of India,AED,live-20260730184120,2026-07-30,2026-07-30,2026-07-30,9:09 AM,25.41,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.41', '26.69', '25.39', '26.74', '25.39', '26.74', '24.7', '27.1']"
State Bank of India,EUR,live-20260730184120,2026-07-30,2026-07-30,2026-07-30,9:09 AM,108.2,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '108.2', '110.85', '108.07', '111.04', '108.07', '111.04', '106.6', '111.45']"
State Bank of India,GBP,live-20260730184120,2026-07-30,2026-07-30,2026-07-30,9:09 AM,126.2,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '126.2', '129.05', '126.09', '129.27', '126.09', '129.27', '124.3', '130.35']"
State Bank of India,GBP,live-20260731063140,2026-07-31,2026-07-31,2026-07-31,9:10 AM,126.9,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '126.9', '129.75', '126.79', '129.98', '126.79', '129.98', '125', '131.05']"
State Bank of India,USD,live-20260731063140,2026-07-31,2026-07-31,2026-07-31,9:10 AM,95,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95', '95.85', '94.93', '96.02', '94.93', '96.02', '93.8', '96.4']"
State Bank of India,AED,live-20260731063140,2026-07-31,2026-07-31,2026-07-31,9:10 AM,25.35,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.35', '26.64', '25.34', '26.69', '25.34', '26.69', '24.65', '27.05']"
State Bank of India,EUR,live-20260731063140,2026-07-31,2026-07-31,2026-07-31,9:10 AM,108.5,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '108.5', '111.18', '108.41', '111.38', '108.41', '111.38', '106.9', '111.8']"
State Bank of India,GBP,live-20260801062039,2026-08-01,2026-08-01,2026-08-01,9:29 AM,127.3,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '127.3', '130.14', '127.15', '130.37', '127.15', '130.37', '125.4', '131.45']"
State Bank of India,EUR,live-20260801062039,2026-08-01,2026-08-01,2026-08-01,9:29 AM,108.8,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '108.8', '111.49', '108.68', '111.69', '108.68', '111.69', '107.2', '112.1']"
State Bank of India,AED,live-20260801062039,2026-08-01,2026-08-01,2026-08-01,9:29 AM,25.36,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.36', '26.65', '25.34', '26.69', '25.34', '26.69', '24.65', '27.05']"
State Bank of India,USD,live-20260801062039,2026-08-01,2026-08-01,2026-08-01,9:29 AM,95.03,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '95.03', '95.88', '94.96', '96.05', '94.96', '96.05', '93.85', '96.4']"
State Bank of India,USD,live-20260803063950,2026-08-03,2026-08-03,2026-08-03,9:14 AM,94.72,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '94.72', '95.57', '94.65', '95.74', '94.65', '95.74', '93.55', '96.1']"
State Bank of India,AED,live-20260803063950,2026-08-03,2026-08-03,2026-08-03,9:14 AM,25.28,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.28', '26.56', '25.26', '26.61', '25.26', '26.61', '24.6', '26.95']"
State Bank of India,EUR,live-20260803063950,2026-08-03,2026-08-03,2026-08-03,9:14 AM,108.4,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '108.4', '111.04', '108.27', '111.24', '108.27', '111.24', '106.7', '111.65']"
State Bank of India,GBP,live-20260803063950,2026-08-03,2026-08-03,2026-08-03,9:14 AM,126.7,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '126.7', '129.58', '126.62', '129.81', '126.62', '129.81', '124.8', '130.9']"
State Bank of India,USD,live-20260804062044,2026-08-04,2026-08-04,2026-08-04,9:15 AM,94.96,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UNITED STATES DOLLAR', 'USD/INR', '94.96', '95.81', '94.89', '95.98', '94.89', '95.98', '93.75', '96.35']"
State Bank of India,AED,live-20260804062044,2026-08-04,2026-08-04,2026-08-04,9:15 AM,25.34,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['UAE DIRHAM', 'AED/INR', '25.34', '26.63', '25.32', '26.68', '25.32', '26.68', '24.65', '27.05']"
State Bank of India,EUR,live-20260804062044,2026-08-04,2026-08-04,2026-08-04,9:15 AM,108.5,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['EURO', 'EUR/INR', '108.5', '111.16', '108.38', '111.36', '108.38', '111.36', '106.9', '111.75']"
State Bank of India,GBP,live-20260804062044,2026-08-04,2026-08-04,2026-08-04,9:15 AM,126.7,https://sbi.bank.in/documents/16012/1400784/FOREX_CARD_RATES.pdf,"['GREAT BRITAIN POUND', 'GBP/INR', '126.7', '129.56', '126.6', '129.79', '126.6', '129.79', '124.8', '130.85']"
